points,pass_atts,pass_cmps,pass_yds,pass_tds,pass_ints,pass_2pts,rush_atts,rush_yds,rush_tds,rush_2pts,recs,rec_yds,rec_tds,rec_2pts,fumbles_lost,is_QB,is_RB,is_WR,is_TE,prev_points
83.00,0,0,0,0,0,0,133,711,2,0,7,45,0,0,1,0,1,0,0,120.00
17.00,0,0,0,0,0,0,39,147,0,0,4,37,0,0,0,0,1,0,0,119.00
135.00,0,0,0,0,0,0,107,460,1,0,39,253,5,0,0,0,1,0,0,118.00
135.00,0,0,0,0,0,0,107,460,1,0,39,253,5,0,0,0,1,0,0,118.00
135.00,0,0,0,0,0,0,211,898,5,0,17,142,0,0,2,0,1,0,0,114.00
82.00,0,0,0,0,0,0,86,455,2,1,15,107,1,0,1,0,1,0,0,109.00
187.00,1,1,35,0,0,0,67,263,1,1,72,645,5,0,1,0,1,0,0,108.00
91.00,0,0,0,0,0,0,65,302,3,0,27,279,0,0,1,0,1,0,0,99.00
55.00,0,0,0,0,0,0,69,255,5,0,2,16,0,0,0,0,1,0,0,99.00
55.00,0,0,0,0,0,0,69,255,5,0,2,16,0,0,0,0,1,0,0,99.00
157.00,0,0,0,0,0,0,137,772,8,0,14,180,2,0,2,0,1,0,0,95.00
214.00,0,0,0,0,0,0,278,"1,137",5,0,35,287,3,0,0,0,1,0,0,95.00
214.00,0,0,0,0,0,0,278,"1,137",5,0,35,287,3,0,0,0,1,0,0,95.00
84.00,0,0,0,0,0,0,166,599,2,0,13,100,0,0,0,0,1,0,0,92.00
84.00,0,0,0,0,0,0,166,599,2,0,13,100,0,0,0,0,1,0,0,92.00
456.00,2,0,0,0,0,0,287,"1,387",15,1,116,"1,005",4,0,0,0,1,0,0,86.00
43.00,0,0,0,0,0,0,74,135,3,0,14,63,0,0,0,0,1,0,0,85.00
91.00,0,0,0,0,0,0,61,245,5,0,24,204,0,0,1,0,1,0,0,83.00
62.00,0,0,0,0,0,0,78,323,2,0,10,69,1,0,0,0,1,0,0,83.00
61.00,0,0,0,0,0,0,100,462,1,0,10,82,0,0,1,0,1,0,0,79.00
143.00,0,0,0,0,0,0,83,410,2,0,44,410,3,0,1,0,1,0,0,79.00
146.00,0,0,0,0,0,0,245,"1,070",6,0,10,42,0,0,2,0,1,0,0,76.00
146.00,0,0,0,0,0,0,245,"1,070",6,0,10,42,0,0,2,0,1,0,0,76.00
146.00,0,0,0,0,0,0,245,"1,070",6,0,10,42,0,0,2,0,1,0,0,76.00
47.00,0,0,0,0,0,0,3,7,0,0,20,239,1,0,0,0,1,0,0,71.00
54.00,0,0,0,0,0,0,108,426,2,0,3,23,0,0,1,0,1,0,0,70.00
145.00,0,0,0,0,0,0,247,912,7,0,12,94,0,0,1,0,1,0,0,69.00
204.00,0,0,0,0,0,0,245,789,3,0,66,461,1,1,1,0,1,0,0,68.00
204.00,0,0,0,0,0,0,245,789,3,0,66,461,1,1,1,0,1,0,0,68.00
80.00,0,0,0,0,0,0,113,403,3,0,10,127,1,0,1,0,1,0,0,63.00
185.00,0,0,0,0,0,0,224,"1,011",7,0,35,196,0,0,0,0,1,0,0,60.00
25.00,0,0,0,0,0,0,29,200,0,0,9,22,0,0,0,0,1,0,0,60.00
25.00,0,0,0,0,0,0,29,200,0,0,9,22,0,0,0,0,1,0,0,60.00
50.00,0,0,0,0,0,0,63,273,0,0,24,109,0,0,1,0,1,0,0,57.00
46.00,0,0,0,0,0,0,51,307,2,0,7,43,0,0,0,0,1,0,0,53.00
56.00,0,0,0,0,0,0,54,209,0,0,25,164,1,0,1,0,1,0,0,51.00
56.00,0,0,0,0,0,0,54,209,0,0,25,164,1,0,1,0,1,0,0,51.00
32.00,0,0,0,0,0,0,22,106,1,0,11,87,0,0,0,0,1,0,0,48.00
232.00,0,0,0,0,0,0,202,"1,018",10,2,26,247,5,0,2,0,1,0,0,47.00
107.00,0,0,0,0,0,0,154,470,6,1,16,115,1,0,1,0,1,0,0,47.00
63.00,0,0,0,0,0,0,41,141,3,0,15,167,1,0,1,0,1,0,0,45.00
63.00,0,0,0,0,0,0,41,141,3,0,15,167,1,0,1,0,1,0,0,45.00
70.00,0,0,0,0,0,0,39,145,0,0,36,323,0,0,0,0,1,0,0,42.00
84.00,0,0,0,0,0,0,37,138,0,0,42,378,0,0,0,0,1,0,0,38.00
84.00,0,0,0,0,0,0,37,138,0,0,42,378,0,0,0,0,1,0,0,38.00
84.00,0,0,0,0,0,0,37,138,0,0,42,378,0,0,0,0,1,0,0,38.00
94.00,0,0,0,0,0,0,123,623,1,0,19,120,1,0,1,0,1,0,0,35.00
187.00,0,0,0,0,0,0,184,656,2,0,59,410,4,0,2,0,1,0,0,34.00
187.00,0,0,0,0,0,0,184,656,2,0,59,410,4,0,2,0,1,0,0,34.00
187.00,0,0,0,0,0,0,184,656,2,0,59,410,4,0,2,0,1,0,0,34.00
27.00,0,0,0,0,0,0,37,128,1,0,9,43,0,0,0,0,1,0,0,32.00
27.00,0,0,0,0,0,0,37,128,1,0,9,43,0,0,0,0,1,0,0,32.00
130.00,0,0,0,0,0,0,132,496,3,0,43,256,1,0,0,0,1,0,0,31.00
25.00,0,0,0,0,0,0,18,114,0,0,11,56,0,0,0,0,1,0,0,28.00
104.00,0,0,0,0,0,0,119,525,6,0,10,69,1,0,0,0,1,0,0,27.00
35.00,0,0,0,0,0,0,23,115,0,0,15,88,1,0,1,0,1,0,0,27.00
70.00,0,0,0,0,0,0,11,17,2,0,35,286,0,0,1,0,1,0,0,26.00
15.00,0,0,0,0,0,0,10,17,0,0,6,44,1,0,0,0,1,0,0,26.00
15.00,0,0,0,0,0,0,10,17,0,0,6,44,1,0,0,0,1,0,0,26.00
112.00,0,0,0,0,0,0,101,465,4,0,28,181,1,0,2,0,1,0,0,25.00
34.00,0,0,0,0,0,0,7,17,0,0,17,149,1,0,1,0,1,0,0,23.00
34.00,0,0,0,0,0,0,7,17,0,0,17,149,1,0,1,0,1,0,0,23.00
34.00,0,0,0,0,0,0,7,17,0,0,17,149,1,0,1,0,1,0,0,23.00
34.00,0,0,0,0,0,0,7,17,0,0,17,149,1,0,1,0,1,0,0,23.00
34.00,0,0,0,0,0,0,7,17,0,0,17,149,1,0,1,0,1,0,0,23.00
