points,pass_atts,pass_cmps,pass_yds,pass_tds,pass_ints,pass_2pts,rush_atts,rush_yds,rush_tds,rush_2pts,recs,rec_yds,rec_tds,rec_2pts,fumbles_lost,is_QB,is_RB,is_WR,is_TE,prev_points
113.00,0,0,0,0,0,0,5,71,0,0,42,588,2,0,0,0,0,1,0,73.00
113.00,0,0,0,0,0,0,5,71,0,0,42,588,2,0,0,0,0,1,0,73.00
70.00,0,0,0,0,0,0,21,85,0,0,37,265,1,0,1,0,0,1,0,70.00
70.00,0,0,0,0,0,0,21,85,0,0,37,265,1,0,1,0,0,1,0,70.00
70.00,0,0,0,0,0,0,21,85,0,0,37,265,1,0,1,0,0,1,0,70.00
70.00,0,0,0,0,0,0,21,85,0,0,37,265,1,0,1,0,0,1,0,70.00
70.00,0,0,0,0,0,0,21,85,0,0,37,265,1,0,1,0,0,1,0,70.00
176.00,0,0,0,0,0,0,3,14,0,0,62,778,7,0,1,0,0,1,0,63.00
120.00,0,0,0,0,0,0,0,0,0,0,55,577,3,0,1,0,0,1,0,62.00
120.00,0,0,0,0,0,0,0,0,0,0,55,577,3,0,1,0,0,1,0,62.00
108.00,1,0,0,0,0,0,135,582,4,0,23,124,0,0,2,0,0,1,0,60.00
108.00,1,0,0,0,0,0,135,582,4,0,23,124,0,0,2,0,0,1,0,60.00
108.00,1,0,0,0,0,0,135,582,4,0,23,124,0,0,2,0,0,1,0,60.00
108.00,1,0,0,0,0,0,135,582,4,0,23,124,0,0,2,0,0,1,0,60.00
375.00,0,0,0,0,0,0,3,28,0,0,136,"1,834",10,2,2,0,0,1,0,299.00
375.00,0,0,0,0,0,0,3,28,0,0,136,"1,834",10,2,2,0,0,1,0,299.00
206.00,0,0,0,0,0,0,0,0,0,0,74,"1,206",3,0,1,0,0,1,0,296.00
312.00,0,0,0,0,0,0,1,3,0,0,96,"1,450",13,0,0,0,0,1,0,290.00
204.00,0,0,0,0,0,0,0,0,0,0,69,"1,124",5,0,0,0,0,1,0,267.00
368.00,0,0,0,0,0,0,0,0,0,0,136,"1,871",8,0,1,0,0,1,0,253.00
368.00,0,0,0,0,0,0,0,0,0,0,136,"1,871",8,0,1,0,0,1,0,253.00
262.00,0,0,0,0,0,0,0,0,0,0,78,"1,069",14,0,0,0,0,1,0,248.00
101.00,0,0,0,0,0,0,0,0,0,0,50,483,1,1,0,0,0,1,0,242.00
275.00,0,0,0,0,0,0,0,0,0,0,109,"1,215",9,0,2,0,0,1,0,239.00
246.00,0,0,0,0,0,0,8,18,0,0,84,"1,138",9,0,0,0,0,1,0,237.00
224.00,0,0,0,0,0,0,0,0,0,0,85,922,9,0,0,0,0,1,0,233.00
259.00,1,1,9,0,0,0,18,113,1,0,110,"1,157",4,1,0,0,0,1,0,224.00
263.00,0,0,0,0,0,0,0,0,0,0,105,"1,304",6,0,2,0,0,1,0,222.00
169.00,0,0,0,0,0,0,3,23,0,0,61,692,7,0,1,0,0,1,0,222.00
206.00,0,0,0,0,0,0,3,-3,0,0,72,"1,070",6,0,1,0,0,1,0,222.00
202.00,0,0,0,0,0,0,6,41,0,0,90,813,6,0,1,0,0,1,0,216.00
202.00,0,0,0,0,0,0,6,41,0,0,90,813,6,0,1,0,0,1,0,216.00
129.00,0,0,0,0,0,0,1,4,0,0,43,662,4,0,0,0,0,1,0,207.00
218.00,0,0,0,0,0,0,3,29,0,0,76,"1,135",6,0,2,0,0,1,0,204.00
218.00,0,0,0,0,0,0,3,29,0,0,76,"1,135",6,0,2,0,0,1,0,204.00
93.00,0,0,0,0,0,0,1,6,0,0,39,473,2,0,0,0,0,1,0,196.00
180.00,0,0,0,0,0,0,0,0,0,0,72,777,6,0,0,0,0,1,0,192.00
180.00,0,0,0,0,0,0,0,0,0,0,72,777,6,0,0,0,0,1,0,192.00
297.00,0,0,0,0,0,0,0,0,0,0,80,"1,400",14,0,0,0,0,1,0,191.00
297.00,0,0,0,0,0,0,0,0,0,0,80,"1,400",14,0,0,0,0,1,0,191.00
322.00,0,0,0,0,0,0,0,0,0,0,111,"1,521",11,1,0,0,0,1,0,190.00
117.00,0,0,0,0,0,0,0,0,0,0,36,681,3,0,0,0,0,1,0,190.00
117.00,0,0,0,0,0,0,0,0,0,0,36,681,3,0,0,0,0,1,0,190.00
142.00,0,0,0,0,0,0,3,13,0,0,52,720,4,0,0,0,0,1,0,187.00
179.00,0,0,0,0,0,0,0,0,0,0,69,984,3,0,1,0,0,1,0,186.00
128.00,1,0,0,0,0,0,2,2,0,0,59,604,2,2,1,0,0,1,0,184.00
266.00,0,0,0,0,0,0,0,0,0,0,86,"1,297",10,0,1,0,0,1,0,182.00
127.00,0,0,0,0,0,0,0,0,0,0,52,536,5,0,2,0,0,1,0,180.00
127.00,0,0,0,0,0,0,0,0,0,0,52,536,5,0,2,0,0,1,0,180.00
82.00,0,0,0,0,0,0,2,9,0,0,37,515,0,0,0,0,0,1,0,179.00
85.00,0,0,0,0,0,0,0,0,0,0,31,401,3,0,0,0,0,1,0,179.00
128.00,0,0,0,0,0,0,0,0,0,0,46,670,3,0,0,0,0,1,0,177.00
128.00,0,0,0,0,0,0,0,0,0,0,46,670,3,0,0,0,0,1,0,177.00
103.00,0,0,0,0,0,0,0,0,0,0,30,528,4,0,1,0,0,1,0,174.00
103.00,0,0,0,0,0,0,0,0,0,0,30,528,4,0,1,0,0,1,0,174.00
165.00,0,0,0,0,0,0,0,0,0,0,69,789,4,0,1,0,0,1,0,166.00
166.00,0,0,0,0,0,0,5,33,0,0,65,816,4,0,0,0,0,1,0,165.00
225.00,0,0,0,0,0,0,0,0,0,0,85,997,8,0,1,0,0,1,0,164.00
84.00,0,0,0,0,0,0,0,0,0,0,27,440,3,0,0,0,0,1,0,163.00
84.00,0,0,0,0,0,0,0,0,0,0,27,440,3,0,0,0,0,1,0,163.00
95.00,0,0,0,0,0,0,0,0,0,0,35,486,3,0,1,0,0,1,0,156.00
177.00,0,0,0,0,0,0,4,60,0,0,44,739,10,0,0,0,0,1,0,151.00
90.00,0,0,0,0,0,0,0,0,0,0,26,494,3,0,0,0,0,1,0,148.00
334.00,0,0,0,0,0,0,0,0,0,0,109,"1,502",14,0,2,0,0,1,0,148.00
80.00,0,0,0,0,0,0,10,71,2,0,33,394,0,0,0,0,0,1,0,143.00
199.00,0,0,0,0,0,0,13,50,0,0,79,829,6,0,0,0,0,1,0,143.00
199.00,0,0,0,0,0,0,13,50,0,0,79,829,6,0,0,0,0,1,0,143.00
155.00,0,0,0,0,0,0,0,0,0,0,54,807,4,0,0,0,0,1,0,141.00
183.00,0,0,0,0,0,0,52,434,4,0,52,473,5,0,2,0,0,1,0,137.00
183.00,0,0,0,0,0,0,52,434,4,0,52,473,5,0,2,0,0,1,0,137.00
183.00,0,0,0,0,0,0,52,434,4,0,52,473,5,0,2,0,0,1,0,137.00
187.00,0,0,0,0,0,0,4,12,0,0,68,966,5,0,2,0,0,1,0,129.00
56.00,0,0,0,0,0,0,0,0,0,0,27,260,1,0,0,0,0,1,0,123.00
89.00,1,1,4,0,0,0,1,4,0,0,36,450,2,0,0,0,0,1,0,123.00
148.00,0,0,0,0,0,0,0,0,0,0,52,840,3,0,0,0,0,1,0,121.00
148.00,0,0,0,0,0,0,0,0,0,0,52,840,3,0,0,0,0,1,0,121.00
148.00,0,0,0,0,0,0,0,0,0,0,52,840,3,0,0,0,0,1,0,121.00
144.00,0,0,0,0,0,0,5,20,0,0,51,664,6,0,1,0,0,1,0,116.00
144.00,0,0,0,0,0,0,5,20,0,0,51,664,6,0,1,0,0,1,0,116.00
112.00,0,0,0,0,0,0,1,0,0,0,47,552,3,0,1,0,0,1,0,114.00
112.00,0,0,0,0,0,0,1,0,0,0,47,552,3,0,1,0,0,1,0,114.00
167.00,0,0,0,0,0,0,0,0,0,0,52,849,6,0,0,0,0,1,0,110.00
167.00,0,0,0,0,0,0,0,0,0,0,52,849,6,0,0,0,0,1,0,110.00
108.00,0,0,0,0,0,0,0,0,0,0,32,480,5,1,0,0,0,1,0,104.00
236.00,0,0,0,0,0,0,3,14,0,0,87,"1,088",8,0,1,0,0,1,0,104.00
236.00,0,0,0,0,0,0,3,14,0,0,87,"1,088",8,0,1,0,0,1,0,104.00
168.00,0,0,0,0,0,0,0,0,0,0,64,733,6,0,0,0,0,1,0,99.00
200.00,0,0,0,0,0,0,3,22,0,0,65,"1,003",7,0,1,0,0,1,0,99.00
200.00,0,0,0,0,0,0,3,22,0,0,65,"1,003",7,0,1,0,0,1,0,99.00
200.00,0,0,0,0,0,0,3,22,0,0,65,"1,003",7,0,1,0,0,1,0,99.00
200.00,0,0,0,0,0,0,3,22,0,0,65,"1,003",7,0,1,0,0,1,0,99.00
220.00,0,0,0,0,0,0,0,0,0,0,64,"1,031",10,0,1,0,0,1,0,96.00
220.00,0,0,0,0,0,0,0,0,0,0,64,"1,031",10,0,1,0,0,1,0,96.00
220.00,0,0,0,0,0,0,0,0,0,0,64,"1,031",10,0,1,0,0,1,0,96.00
142.00,0,0,0,0,0,0,0,0,0,0,49,685,5,0,0,0,0,1,0,90.00
142.00,0,0,0,0,0,0,0,0,0,0,49,685,5,0,0,0,0,1,0,90.00
142.00,0,0,0,0,0,0,0,0,0,0,49,685,5,0,0,0,0,1,0,90.00
90.00,0,0,0,0,0,0,5,17,0,0,36,408,3,0,0,0,0,1,0,85.00
90.00,0,0,0,0,0,0,5,17,0,0,36,408,3,0,0,0,0,1,0,85.00
212.00,0,0,0,0,0,0,1,1,0,0,60,"1,047",9,0,0,0,0,1,0,81.00
109.00,0,0,0,0,0,0,0,0,0,0,32,549,4,1,0,0,0,1,0,81.00
109.00,0,0,0,0,0,0,0,0,0,0,32,549,4,1,0,0,0,1,0,81.00
63.00,0,0,0,0,0,0,1,-1,0,0,37,238,1,0,0,0,0,1,0,80.00
102.00,0,0,0,0,0,0,0,0,0,0,31,473,5,0,1,0,0,1,0,78.00
86.00,0,0,0,0,0,0,5,26,0,0,35,451,2,0,0,0,0,1,0,77.00
86.00,0,0,0,0,0,0,5,26,0,0,35,451,2,0,0,0,0,1,0,77.00
69.00,0,0,0,0,0,0,1,5,0,0,30,394,1,0,0,0,0,1,0,73.00
69.00,0,0,0,0,0,0,1,5,0,0,30,394,1,0,0,0,0,1,0,73.00
140.00,1,1,36,0,0,0,2,11,0,0,65,648,3,0,1,0,0,1,0,66.00
83.00,0,0,0,0,0,0,0,0,0,0,30,454,2,0,0,0,0,1,0,65.00
83.00,0,0,0,0,0,0,0,0,0,0,30,454,2,0,0,0,0,1,0,65.00
192.00,0,0,0,0,0,0,0,0,0,0,75,944,5,0,1,0,0,1,0,62.00
120.00,0,0,0,0,0,0,0,0,0,0,33,663,4,1,0,0,0,1,0,60.00
120.00,0,0,0,0,0,0,0,0,0,0,33,663,4,1,0,0,0,1,0,60.00
299.00,0,0,0,0,0,0,3,9,0,0,106,"1,284",12,0,0,0,0,1,0,305.00
190.00,0,0,0,0,0,0,0,0,0,0,78,954,4,0,0,0,0,1,0,304.00
190.00,0,0,0,0,0,0,0,0,0,0,78,954,4,0,0,0,0,1,0,304.00
224.00,1,0,0,0,0,0,5,17,0,0,94,"1,136",4,1,2,0,0,1,0,257.00
239.00,1,0,0,0,0,0,2,5,0,0,107,"1,023",6,0,1,0,0,1,0,255.00
251.00,0,0,0,0,0,0,0,0,0,0,92,"1,137",9,0,2,0,0,1,0,251.00
253.00,0,0,0,0,0,0,0,0,0,0,83,"1,409",6,0,0,0,0,1,0,244.00
190.00,0,0,0,0,0,0,2,15,0,0,69,967,5,0,1,0,0,1,0,234.00
188.00,0,0,0,0,0,0,24,267,3,0,61,593,6,0,1,0,0,1,0,228.00
182.00,0,0,0,0,0,0,0,0,0,0,66,964,4,0,0,0,0,1,0,222.00
165.00,0,0,0,0,0,0,1,3,0,0,55,930,4,0,0,0,0,1,0,218.00
248.00,1,1,15,1,0,0,3,2,0,0,94,"1,128",7,0,0,0,0,1,0,217.00
242.00,0,0,0,0,0,0,0,0,0,0,75,997,12,1,1,0,0,1,0,217.00
216.00,0,0,0,0,0,0,10,4,0,0,91,"1,077",4,1,1,0,0,1,0,215.00
237.00,0,0,0,0,0,0,6,30,0,0,78,"1,173",8,0,0,0,0,1,0,209.00
222.00,0,0,0,0,0,0,0,0,0,0,90,"1,083",5,1,2,0,0,1,0,199.00
296.00,0,0,0,0,0,0,0,0,0,0,96,"1,321",12,2,0,0,0,1,0,195.00
187.00,0,0,0,0,0,0,3,10,0,0,84,903,3,0,0,0,0,1,0,191.00
111.00,0,0,0,0,0,0,3,42,0,0,42,587,2,0,1,0,0,1,0,191.00
141.00,0,0,0,0,0,0,0,0,0,0,52,821,2,0,0,0,0,1,0,189.00
78.00,0,0,0,0,0,0,0,0,0,0,23,371,4,1,0,0,0,1,0,188.00
81.00,0,0,0,0,0,0,5,14,0,0,36,365,2,1,0,0,0,1,0,186.00
81.00,0,0,0,0,0,0,5,14,0,0,36,365,2,1,0,0,0,1,0,186.00
179.00,1,1,10,1,0,0,0,0,0,0,50,796,8,0,1,0,0,1,0,180.00
179.00,1,1,10,1,0,0,0,0,0,0,50,796,8,0,1,0,0,1,0,180.00
267.00,0,0,0,0,0,0,0,0,0,0,91,"1,448",6,1,0,0,0,1,0,170.00
143.00,0,0,0,0,0,0,1,5,0,0,59,653,4,1,1,0,0,1,0,169.00
163.00,0,0,0,0,0,0,0,0,0,0,42,726,9,0,0,0,0,1,0,168.00
233.00,0,0,0,0,0,0,0,0,0,0,89,"1,003",8,1,0,0,0,1,0,168.00
90.00,0,0,0,0,0,0,0,0,0,0,41,510,1,0,0,0,0,1,0,166.00
85.00,0,0,0,0,0,0,0,0,0,0,29,431,3,0,0,0,0,1,0,159.00
114.00,0,0,0,0,0,0,1,6,0,0,51,613,1,0,0,0,0,1,0,158.00
184.00,0,0,0,0,0,0,2,-2,0,0,67,847,7,0,1,0,0,1,0,156.00
151.00,0,0,0,0,0,0,14,98,0,0,54,752,4,0,2,0,0,1,0,151.00
143.00,0,0,0,0,0,0,10,33,0,0,60,610,4,0,0,0,0,1,0,151.00
207.00,0,0,0,0,0,0,0,0,0,0,65,945,9,0,1,0,0,1,0,150.00
222.00,0,0,0,0,0,0,1,0,0,0,83,"1,153",5,2,0,0,0,1,0,150.00
222.00,0,0,0,0,0,0,1,0,0,0,83,"1,153",5,2,0,0,0,1,0,150.00
196.00,0,0,0,0,0,0,5,31,0,0,72,"1,017",4,1,0,0,0,1,0,143.00
81.00,0,0,0,0,0,0,0,0,0,0,28,430,2,0,0,0,0,1,0,141.00
167.00,1,1,20,1,0,0,6,35,0,0,63,851,3,0,1,0,0,1,0,141.00
179.00,0,0,0,0,0,0,3,31,0,0,65,683,8,0,0,0,0,1,0,139.00
211.00,0,0,0,0,0,0,0,0,0,0,69,"1,059",7,0,0,0,0,1,0,132.00
298.00,0,0,0,0,0,0,0,0,0,0,97,"1,257",14,0,1,0,0,1,0,132.00
66.00,0,0,0,0,0,0,0,0,0,0,23,243,4,0,1,0,0,1,0,132.00
174.00,0,0,0,0,0,0,0,0,0,0,56,"1,005",4,0,0,0,0,1,0,131.00
192.00,0,0,0,0,0,0,0,0,0,0,63,941,7,0,1,0,0,1,0,128.00
192.00,0,0,0,0,0,0,0,0,0,0,63,941,7,0,1,0,0,1,0,128.00
192.00,0,0,0,0,0,0,0,0,0,0,63,941,7,0,1,0,0,1,0,128.00
148.00,0,0,0,0,0,0,0,0,0,0,56,744,4,0,0,0,0,1,0,123.00
123.00,0,0,0,0,0,0,5,18,0,0,55,622,2,1,0,0,0,1,0,123.00
85.00,0,0,0,0,0,0,1,15,0,0,29,416,3,0,0,0,0,1,0,119.00
85.00,0,0,0,0,0,0,1,15,0,0,29,416,3,0,0,0,0,1,0,119.00
179.00,0,0,0,0,0,0,1,-2,0,0,64,862,6,0,0,0,0,1,0,117.00
179.00,0,0,0,0,0,0,1,-2,0,0,64,862,6,0,0,0,0,1,0,117.00
129.00,1,0,0,0,0,0,2,-3,0,0,47,677,4,0,3,0,0,1,0,115.00
77.00,0,0,0,0,0,0,2,50,1,0,31,279,2,0,0,0,0,1,0,109.00
204.00,0,0,0,0,0,0,1,4,0,0,79,"1,032",5,0,0,0,0,1,0,109.00
116.00,0,0,0,0,0,0,6,114,1,0,41,597,1,0,0,0,0,1,0,109.00
116.00,0,0,0,0,0,0,6,114,1,0,41,597,1,0,0,0,0,1,0,109.00
117.00,0,0,0,0,0,0,1,-3,0,0,47,635,2,0,0,0,0,1,0,108.00
123.00,0,0,0,0,0,0,3,9,0,0,38,680,4,0,1,0,0,1,0,105.00
121.00,0,0,0,0,0,0,0,0,0,0,44,594,4,0,1,0,0,1,0,102.00
121.00,0,0,0,0,0,0,0,0,0,0,44,594,4,0,1,0,0,1,0,102.00
104.00,1,0,0,0,0,0,1,-1,0,0,44,536,2,0,0,0,0,1,0,97.00
96.00,0,0,0,0,0,0,0,0,0,0,35,477,3,0,0,0,0,1,0,97.00
96.00,0,0,0,0,0,0,0,0,0,0,35,477,3,0,0,0,0,1,0,97.00
96.00,0,0,0,0,0,0,0,0,0,0,35,477,3,0,0,0,0,1,0,97.00
96.00,0,0,0,0,0,0,0,0,0,0,35,477,3,0,0,0,0,1,0,97.00
96.00,0,0,0,0,0,0,0,0,0,0,35,477,3,0,0,0,0,1,0,97.00
133.00,0,0,0,0,0,0,4,83,1,0,34,568,6,0,1,0,0,1,0,87.00
192.00,0,0,0,0,0,0,0,0,0,0,79,"1,041",3,0,0,0,0,1,0,86.00
60.00,0,0,0,0,0,0,0,0,0,0,20,267,3,0,0,0,0,1,0,85.00
104.00,0,0,0,0,0,0,0,0,0,0,38,397,5,2,0,0,0,1,0,85.00
180.00,1,0,0,0,0,0,1,7,0,0,75,833,5,0,0,0,0,1,0,84.00
180.00,1,0,0,0,0,0,1,7,0,0,75,833,5,0,0,0,0,1,0,84.00
180.00,1,0,0,0,0,0,1,7,0,0,75,833,5,0,0,0,0,1,0,84.00
180.00,1,0,0,0,0,0,1,7,0,0,75,833,5,0,0,0,0,1,0,84.00
102.00,0,0,0,0,0,0,7,43,0,0,52,453,2,0,0,0,0,1,0,76.00
99.00,0,0,0,0,0,0,1,-1,0,0,30,307,7,0,0,0,0,1,0,73.00
99.00,0,0,0,0,0,0,1,-1,0,0,30,307,7,0,0,0,0,1,0,73.00
133.00,0,0,0,0,0,0,4,51,1,0,35,579,6,0,0,0,0,1,0,72.00
133.00,0,0,0,0,0,0,4,51,1,0,35,579,6,0,0,0,0,1,0,72.00
133.00,0,0,0,0,0,0,4,51,1,0,35,579,6,0,0,0,0,1,0,72.00
65.00,0,0,0,0,0,0,0,0,0,0,26,281,3,0,0,0,0,1,0,71.00
290.00,0,0,0,0,0,0,1,9,0,0,101,"1,367",10,0,1,0,0,1,0,71.00
290.00,0,0,0,0,0,0,1,9,0,0,101,"1,367",10,0,1,0,0,1,0,71.00
290.00,0,0,0,0,0,0,1,9,0,0,101,"1,367",10,0,1,0,0,1,0,71.00
99.00,0,0,0,0,0,0,1,10,0,0,39,517,2,0,0,0,0,1,0,65.00
99.00,0,0,0,0,0,0,1,10,0,0,39,517,2,0,0,0,0,1,0,65.00
99.00,0,0,0,0,0,0,1,10,0,0,39,517,2,0,0,0,0,1,0,65.00
99.00,0,0,0,0,0,0,1,10,0,0,39,517,2,0,0,0,0,1,0,65.00
87.00,0,0,0,0,0,0,2,10,0,0,33,413,3,0,0,0,0,1,0,62.00
156.00,0,0,0,0,0,0,0,0,0,0,58,810,4,0,0,0,0,1,0,61.00
156.00,0,0,0,0,0,0,0,0,0,0,58,810,4,0,0,0,0,1,0,61.00
156.00,0,0,0,0,0,0,0,0,0,0,58,810,4,0,0,0,0,1,0,61.00
156.00,0,0,0,0,0,0,0,0,0,0,58,810,4,0,0,0,0,1,0,61.00
156.00,0,0,0,0,0,0,0,0,0,0,58,810,4,0,0,0,0,1,0,61.00
156.00,0,0,0,0,0,0,0,0,0,0,58,810,4,0,0,0,0,1,0,61.00
164.00,0,0,0,0,0,0,0,0,0,0,73,804,3,0,0,0,0,1,0,56.00
304.00,0,0,0,0,0,0,0,0,0,0,96,"1,378",13,0,1,0,0,1,0,330.00
217.00,0,0,0,0,0,0,0,0,0,0,74,885,10,0,0,0,0,1,0,324.00
244.00,0,0,0,0,0,0,1,15,0,0,88,"1,444",3,0,0,0,0,1,0,319.00
305.00,0,0,0,0,0,0,0,0,0,0,101,"1,533",9,1,0,0,0,1,0,317.00
228.00,1,0,0,0,1,0,17,59,0,0,75,"1,183",7,0,0,0,0,1,0,316.00
251.00,0,0,0,0,0,0,0,0,0,0,104,"1,245",5,0,0,0,0,1,0,309.00
234.00,0,0,0,0,0,0,1,11,0,0,91,"1,276",4,0,2,0,0,1,0,300.00
184.00,0,0,0,0,0,0,0,0,0,0,58,917,7,0,0,0,0,1,0,291.00
195.00,0,0,0,0,0,0,0,0,0,0,71,"1,001",5,1,0,0,0,1,0,283.00
191.00,0,0,0,0,0,0,8,13,0,0,64,849,8,0,0,0,0,1,0,255.00
158.00,0,0,0,0,0,0,2,12,0,0,56,781,5,0,1,0,0,1,0,254.00
277.00,0,0,0,0,0,0,2,9,0,0,102,"1,393",6,0,0,0,0,1,0,252.00
209.00,0,0,0,0,0,0,9,40,0,0,65,"1,082",7,1,0,0,0,1,0,233.00
170.00,0,0,0,0,0,0,0,0,0,0,57,966,4,0,1,0,0,1,0,232.00
71.00,0,0,0,0,0,0,1,8,0,0,25,302,3,0,0,0,0,1,0,230.00
71.00,0,0,0,0,0,0,1,8,0,0,25,302,3,0,0,0,0,1,0,230.00
109.00,0,0,0,0,0,0,10,58,0,0,45,555,2,0,0,0,0,1,0,212.00
150.00,0,0,0,0,0,0,1,4,0,0,48,680,7,0,0,0,0,1,0,210.00
257.00,1,0,0,0,0,0,1,-7,0,0,112,987,9,0,2,0,0,1,0,209.00
257.00,1,0,0,0,0,0,1,-7,0,0,112,987,9,0,2,0,0,1,0,209.00
88.00,0,0,0,0,0,0,1,9,0,0,28,477,3,0,0,0,0,1,0,199.00
88.00,0,0,0,0,0,0,1,9,0,0,28,477,3,0,0,0,0,1,0,199.00
109.00,0,0,0,0,0,0,0,0,0,0,47,555,2,0,0,0,0,1,0,192.00
123.00,0,0,0,0,0,0,1,6,0,0,61,631,1,0,1,0,0,1,0,181.00
83.00,0,0,0,0,0,0,0,0,0,0,34,525,1,0,0,0,0,1,0,181.00
255.00,1,1,21,0,0,0,0,0,0,0,109,"1,156",6,1,1,0,0,1,0,180.00
189.00,0,0,0,0,0,0,0,0,0,0,57,789,9,3,0,0,0,1,0,179.00
169.00,1,1,51,1,0,0,4,10,0,0,67,703,5,0,0,0,0,1,0,177.00
64.00,0,0,0,0,0,0,0,0,0,0,34,375,0,0,1,0,0,1,0,176.00
215.00,0,0,0,0,0,1,5,22,0,0,92,"1,003",5,0,1,0,0,1,0,175.00
215.00,0,0,0,0,0,1,5,22,0,0,92,"1,003",5,0,1,0,0,1,0,175.00
139.00,0,0,0,0,0,0,4,4,0,0,59,731,2,0,0,0,0,1,0,172.00
64.00,0,0,0,0,0,0,0,0,0,0,27,339,1,0,0,0,0,1,0,168.00
65.00,0,0,0,0,0,0,0,0,0,0,27,316,2,0,0,0,0,1,0,158.00
186.00,0,0,0,0,0,0,1,7,0,0,62,768,8,0,0,0,0,1,0,157.00
191.00,0,0,0,0,0,0,3,9,0,0,63,941,7,0,0,0,0,1,0,153.00
199.00,0,0,0,0,0,0,0,0,0,0,83,949,5,0,1,0,0,1,0,150.00
132.00,0,0,0,0,0,0,0,0,0,0,53,482,6,0,0,0,0,1,0,150.00
132.00,0,0,0,0,0,0,0,0,0,0,53,482,6,0,0,0,0,1,0,150.00
132.00,0,0,0,0,0,0,0,0,0,0,53,482,6,0,0,0,0,1,0,150.00
222.00,0,0,0,0,0,0,0,0,0,0,75,"1,078",8,0,2,0,0,1,0,145.00
72.00,0,0,0,0,0,0,8,49,0,0,33,378,1,0,0,0,0,1,0,144.00
84.00,0,0,0,0,0,0,0,0,0,0,36,314,4,0,0,0,0,1,0,143.00
131.00,0,0,0,0,0,0,3,38,0,0,50,668,3,0,0,0,0,1,0,141.00
217.00,0,0,0,0,0,0,2,-8,0,0,75,991,8,1,0,0,0,1,0,136.00
217.00,0,0,0,0,0,0,2,-8,0,0,75,991,8,1,0,0,0,1,0,136.00
65.00,0,0,0,0,0,0,1,10,0,0,21,299,3,0,0,0,0,1,0,135.00
171.00,1,0,0,0,0,0,0,0,0,0,62,869,5,0,1,0,0,1,0,132.00
132.00,0,0,0,0,0,0,0,0,0,0,43,728,4,0,1,0,0,1,0,130.00
168.00,0,0,0,0,0,0,0,0,0,0,58,847,6,0,2,0,0,1,0,128.00
168.00,0,0,0,0,0,0,0,0,0,0,58,847,6,0,2,0,0,1,0,128.00
168.00,0,0,0,0,0,0,0,0,0,0,58,847,6,0,2,0,0,1,0,128.00
168.00,0,0,0,0,0,0,0,0,0,0,58,847,6,0,2,0,0,1,0,128.00
168.00,0,0,0,0,0,0,0,0,0,0,58,618,8,2,0,0,0,1,0,127.00
168.00,0,0,0,0,0,0,0,0,0,0,58,618,8,2,0,0,0,1,0,127.00
73.00,0,0,0,0,0,0,0,0,0,0,26,391,2,0,0,0,0,1,0,125.00
132.00,0,0,0,0,0,0,0,0,0,0,61,659,2,0,0,0,0,1,0,125.00
188.00,0,0,0,0,0,0,0,0,0,0,63,840,8,0,0,0,0,1,0,118.00
188.00,0,0,0,0,0,0,0,0,0,0,63,840,8,0,0,0,0,1,0,118.00
66.00,0,0,0,0,0,0,1,4,0,0,27,312,2,0,1,0,0,1,0,113.00
66.00,0,0,0,0,0,0,1,4,0,0,27,312,2,0,1,0,0,1,0,113.00
141.00,0,0,0,0,0,0,0,0,0,0,39,593,8,0,0,0,0,1,0,111.00
141.00,0,0,0,0,0,0,0,0,0,0,39,593,8,0,0,0,0,1,0,111.00
218.00,0,0,0,0,0,0,0,0,0,0,61,"1,101",9,0,0,0,0,1,0,110.00
218.00,0,0,0,0,0,0,0,0,0,0,61,"1,101",9,0,0,0,0,1,0,110.00
115.00,0,0,0,0,0,0,1,-14,0,0,35,502,6,0,0,0,0,1,0,105.00
115.00,0,0,0,0,0,0,1,-14,0,0,35,502,6,0,0,0,0,1,0,105.00
108.00,0,0,0,0,0,0,2,9,0,0,28,423,7,0,0,0,0,1,0,103.00
85.00,0,0,0,0,0,0,0,0,0,0,43,455,1,0,2,0,0,1,0,101.00
105.00,0,0,0,0,0,0,3,17,0,0,34,439,5,0,0,0,0,1,0,101.00
105.00,0,0,0,0,0,0,3,17,0,0,34,439,5,0,0,0,0,1,0,101.00
105.00,0,0,0,0,0,0,3,17,0,0,34,439,5,0,0,0,0,1,0,101.00
105.00,0,0,0,0,0,0,3,17,0,0,34,439,5,0,0,0,0,1,0,101.00
105.00,0,0,0,0,0,0,3,17,0,0,34,439,5,0,0,0,0,1,0,101.00
109.00,0,0,0,0,0,0,3,6,0,0,42,554,3,0,0,0,0,1,0,94.00
109.00,0,0,0,0,0,0,3,6,0,0,42,554,3,0,0,0,0,1,0,94.00
109.00,0,0,0,0,0,0,3,6,0,0,42,554,3,0,0,0,0,1,0,94.00
109.00,0,0,0,0,0,0,3,6,0,0,42,554,3,0,0,0,0,1,0,94.00
109.00,0,0,0,0,0,0,3,6,0,0,42,554,3,0,0,0,0,1,0,94.00
127.00,0,0,0,0,0,0,0,0,0,0,42,748,3,0,1,0,0,1,0,87.00
151.00,1,1,10,0,0,0,9,17,0,0,66,653,4,1,0,0,0,1,0,85.00
76.00,0,0,0,0,0,0,13,121,2,0,31,309,0,0,0,0,0,1,0,84.00
